ID,TimeOfDay,Date,StartDate,Mass,Day,TOD,Dist_moved,Dist
C31,12:48:23,1/05/2018,17-Apr-18,0.076,14,0.53,5711.04,75.57142317040218
C3,08:57:21,2/05/2018,17-Apr-18,0.091,15,0.37,4501.07,67.09001416008198
C11,08:57:21,2/05/2018,17-Apr-18,0.066,15,0.37,4430.48,66.56185093580255
C27,08:57:21,2/05/2018,17-Apr-18,0.094,15,0.37,2551.35,50.510889914948045
C57,09:28:48,2/05/2018,17-Apr-18,0.1,15,0.39,1957.69,44.245790760251985
C47,09:28:48,2/05/2018,17-Apr-18,0.081,15,0.39,1256.8,35.45137514963277
C41,09:28:48,2/05/2018,17-Apr-18,0.062,15,0.39,857.383,29.281103121296507
C15,09:28:48,2/05/2018,17-Apr-18,0.097,15,0.39,3468.46,58.89363293260147
C63,09:28:48,2/05/2018,17-Apr-18,0.081,15,0.39,4577.01,67.65360300826558
C59,09:28:48,2/05/2018,17-Apr-18,0.065,15,0.39,5764.66,75.92535808279075
C19,10:09:13,2/05/2018,17-Apr-18,0.075,15,0.42,5478.46,74.0166197552955
C13,10:09:13,2/05/2018,17-Apr-18,0.079,15,0.42,3240.37,56.924247908953525
C23,10:09:13,2/05/2018,17-Apr-18,0.081,15,0.42,5634.8,75.06530490179867
C73,10:09:13,2/05/2018,17-Apr-18,0.082,15,0.42,3347.43,57.85697883574634
C45,10:09:13,2/05/2018,17-Apr-18,0.05,15,0.42,4396.14,66.30339357830789
C43,10:09:13,2/05/2018,17-Apr-18,0.064,15,0.42,1234.87,35.1407171241567
C1,10:46:32,2/05/2018,17-Apr-18,0.07,15,0.45,6323.57,79.52087776175512
C67,10:46:32,2/05/2018,17-Apr-18,0.074,15,0.45,865.134,29.413160319829625
C9,10:46:32,2/05/2018,17-Apr-18,0.066,15,0.45,2747.79,52.41936665012274
C61,10:46:32,2/05/2018,17-Apr-18,0.075,15,0.45,2154.92,46.42111588490738
C55,10:46:32,2/05/2018,17-Apr-18,0.072,15,0.45,2816.61,53.071743894467986
C65,11:22:26,2/05/2018,17-Apr-18,0.071,15,0.47,3409.88,58.39417779196827
C53,11:22:26,2/05/2018,17-Apr-18,0.075,15,0.47,6245.8,79.03037390775778
C25,11:22:26,2/05/2018,17-Apr-18,0.084,15,0.47,872.877,29.544491872428605
C17,11:22:26,2/05/2018,17-Apr-18,0.083,15,0.47,2176.08,46.64847264380689
C39,11:22:26,2/05/2018,17-Apr-18,0.071,15,0.47,4789.3,69.20476862182258
C71,11:22:26,2/05/2018,17-Apr-18,0.062,15,0.47,3861.97,62.144750381669404
C79,11:22:26,2/05/2018,17-Apr-18,0.084,15,0.47,2273.51,47.68133806847287
C31,11:57:09,2/05/2018,17-Apr-18,0.076,15,0.5,6647.38,81.53146631822587
C49,11:57:09,2/05/2018,17-Apr-18,0.061,15,0.5,3124.49,55.89713767269304
C77,11:57:09,2/05/2018,17-Apr-18,0.077,15,0.5,685.723,26.186313218931755
C21,11:57:09,2/05/2018,17-Apr-18,0.096,15,0.5,1120.47,33.473422292917704
C69,11:57:09,2/05/2018,17-Apr-18,0.074,15,0.5,3323.02,57.64564163924277
C7,11:57:09,2/05/2018,17-Apr-18,0.122,15,0.5,2272.11,47.66665501165359
C51,12:49:58,2/05/2018,17-Apr-18,0.104,15,0.53,8353.75,91.39885119628146
C35,12:49:58,2/05/2018,17-Apr-18,0.052,15,0.53,5911.9,76.88888086062899
C5,12:49:58,2/05/2018,17-Apr-18,0.067,15,0.53,4193,64.7533782902483
C33,12:49:58,2/05/2018,17-Apr-18,0.08,15,0.53,4203.08,64.8311653450715
C29,12:49:58,2/05/2018,17-Apr-18,0.095,15,0.53,2695.28,51.9160861390764
C37,12:49:58,2/05/2018,17-Apr-18,0.087,15,0.53,2687.63,51.8423571994947
C75,12:49:58,2/05/2018,17-Apr-18,0.068,15,0.53,7584.5,87.08903490107122
C17,08:54:15,3/05/2018,17-Apr-18,0.083,16,0.37,2779.57,52.72162744073821
C55,08:54:15,3/05/2018,17-Apr-18,0.072,16,0.37,2985.27,54.63762439930931
C69,08:54:15,3/05/2018,17-Apr-18,0.074,16,0.37,3356.21,57.932805904772124
C61,09:26:49,3/05/2018,17-Apr-18,0.075,16,0.39,1863.61,43.169549453289406
C25,09:26:49,3/05/2018,17-Apr-18,0.084,16,0.39,941.303,30.680661661704754
C75,09:26:49,3/05/2018,17-Apr-18,0.068,16,0.39,7611.77,87.24545833451734
C29,09:26:49,3/05/2018,17-Apr-18,0.095,16,0.39,4045.04,63.60062892770794
C7,09:26:49,3/05/2018,17-Apr-18,0.122,16,0.39,1611.32,40.14125060333821
C1,09:26:49,3/05/2018,17-Apr-18,0.07,16,0.39,5955.3,77.1705902530232
C37,10:04:11,3/05/2018,17-Apr-18,0.087,16,0.42,2095.96,45.78165571492582
C27,10:04:11,3/05/2018,17-Apr-18,0.094,16,0.42,3229.09,56.82508249004132
C79,10:04:11,3/05/2018,17-Apr-18,0.084,16,0.42,1731.54,41.61177717906314
C59,10:04:11,3/05/2018,17-Apr-18,0.065,16,0.42,4939.44,70.2811496775629
C71,10:04:11,3/05/2018,17-Apr-18,0.062,16,0.42,4641.31,68.12716051619941
C19,10:04:11,3/05/2018,17-Apr-18,0.075,16,0.42,7038.11,83.89344432075727
C77,10:04:11,3/05/2018,17-Apr-18,0.077,16,0.42,438.068,20.93007405624739
C41,10:36:28,3/05/2018,17-Apr-18,0.062,16,0.44,1909.32,43.69576638531472
C15,10:36:28,3/05/2018,17-Apr-18,0.097,16,0.44,3734.58,61.111210100929924
C73,10:36:28,3/05/2018,17-Apr-18,0.082,16,0.44,4098.03,64.01585741048854
C5,10:36:28,3/05/2018,17-Apr-18,0.067,16,0.44,3491.21,59.086462070426926
C53,10:36:28,3/05/2018,17-Apr-18,0.075,16,0.44,8887.43,94.27316691402703
C65,10:36:28,3/05/2018,17-Apr-18,0.071,16,0.44,3107.28,55.74298162100768
C33,10:36:28,3/05/2018,17-Apr-18,0.08,16,0.44,4539.21,67.37365954139645
C51,11:10:01,3/05/2018,17-Apr-18,0.104,16,0.47,5316.65,72.91536189308808
C43,11:10:01,3/05/2018,17-Apr-18,0.064,16,0.47,1148.43,33.8884936224672
C13,11:10:01,3/05/2018,17-Apr-18,0.079,16,0.47,2888.94,53.748860453036585
C39,11:10:01,3/05/2018,17-Apr-18,0.071,16,0.47,7119.89,84.37944062388658
C47,11:10:01,3/05/2018,17-Apr-18,0.081,16,0.47,2739.01,52.335551969956335
C45,11:10:01,3/05/2018,17-Apr-18,0.05,16,0.47,4617.1,67.94924576476181
C9,11:10:01,3/05/2018,17-Apr-18,0.066,16,0.47,3756.77,61.29249546233209
C11,11:47:21,3/05/2018,17-Apr-18,0.066,16,0.49,5900.8,76.81666485860994
C35,11:47:21,3/05/2018,17-Apr-18,0.052,16,0.49,6383.96,79.89968710827345
C3,11:47:21,3/05/2018,17-Apr-18,0.091,16,0.49,2751.16,52.451501408443974
C31,11:47:21,3/05/2018,17-Apr-18,0.076,16,0.49,6166.15,78.52483683523322
C21,11:47:21,3/05/2018,17-Apr-18,0.096,16,0.49,1791.28,42.32351592200251
C57,12:22:19,3/05/2018,17-Apr-18,0.1,16,0.52,1622.11,40.275426751308295
C63,12:22:19,3/05/2018,17-Apr-18,0.081,16,0.52,4512.52,67.17529307714258
C67,12:22:19,3/05/2018,17-Apr-18,0.074,16,0.52,1248.84,35.33893037430533
C23,12:22:19,3/05/2018,17-Apr-18,0.081,16,0.52,4867.08,69.76446086654722
C49,12:22:19,3/05/2018,17-Apr-18,0.061,16,0.52,8295.82,91.08139217205675
C35,08:57:53,4/05/2018,17-Apr-18,0.052,17,0.37,5550.14,74.49926174130856
C33,08:57:53,4/05/2018,17-Apr-18,0.08,17,0.37,5961.89,77.2132760605325
C7,08:57:53,4/05/2018,17-Apr-18,0.122,17,0.37,605.644,24.60983543220068
C29,08:57:53,4/05/2018,17-Apr-18,0.095,17,0.37,4582.39,67.69335270172397
C75,08:57:53,4/05/2018,17-Apr-18,0.068,17,0.37,6989.64,83.60406688672508
C11,09:31:42,4/05/2018,17-Apr-18,0.066,17,0.4,4398.38,66.32028347345931
C41,09:31:42,4/05/2018,17-Apr-18,0.062,17,0.4,895.793,29.929801202146333
C79,09:31:42,4/05/2018,17-Apr-18,0.084,17,0.4,2742.48,52.36869293767031
C19,09:31:42,4/05/2018,17-Apr-18,0.075,17,0.4,4238.29,65.10215050211475
C61,09:31:42,4/05/2018,17-Apr-18,0.075,17,0.4,2222.8,47.146579939588406
C57,09:31:42,4/05/2018,17-Apr-18,0.1,17,0.4,1952.68,44.189138937073665
C15,10:03:37,4/05/2018,17-Apr-18,0.097,17,0.42,2961.05,54.415530871250354
C51,10:03:37,4/05/2018,17-Apr-18,0.104,17,0.42,9439.07,97.15487635728842
C13,10:03:37,4/05/2018,17-Apr-18,0.079,17,0.42,3289.82,57.35695249923936
C71,10:03:37,4/05/2018,17-Apr-18,0.062,17,0.42,5291.94,72.7457215236745
C17,10:03:37,4/05/2018,17-Apr-18,0.083,17,0.42,4173.27,64.60085138757849
C1,10:35:14,4/05/2018,17-Apr-18,0.07,17,0.44,5966.59,77.2437052451525
C31,10:35:14,4/05/2018,17-Apr-18,0.076,17,0.44,9366.65,96.78145483510774
C45,10:35:14,4/05/2018,17-Apr-18,0.05,17,0.44,4728.25,68.76227163205125
C67,10:35:14,4/05/2018,17-Apr-18,0.074,17,0.44,1609.16,40.11433658930433
C23,11:08:25,4/05/2018,17-Apr-18,0.081,17,0.46,3553.75,59.613337433832704
C49,11:08:25,4/05/2018,17-Apr-18,0.061,17,0.46,8755.25,93.56949289164712
C3,11:08:25,4/05/2018,17-Apr-18,0.091,17,0.46,2193.91,46.839192990486076
C27,11:08:25,4/05/2018,17-Apr-18,0.094,17,0.46,2397.64,48.96570228231185
C77,11:08:25,4/05/2018,17-Apr-18,0.077,17,0.46,549.34,23.43800332792877
C9,11:08:25,4/05/2018,17-Apr-18,0.066,17,0.46,4363.17,66.0542958481884
C5,11:08:25,4/05/2018,17-Apr-18,0.067,17,0.46,2960.04,54.40624964101091
C63,11:08:25,4/05/2018,17-Apr-18,0.081,17,0.46,3951.48,62.86079859499082
C25,11:46:59,4/05/2018,17-Apr-18,0.084,17,0.49,1126.9,33.569331241476945
C37,11:46:59,4/05/2018,17-Apr-18,0.087,17,0.49,2119.18,46.03455224068113
C43,11:46:59,4/05/2018,17-Apr-18,0.064,17,0.49,2256.13,47.498736825309365
C65,11:46:59,4/05/2018,17-Apr-18,0.071,17,0.49,3041.67,55.151337245800306
C69,11:46:59,4/05/2018,17-Apr-18,0.074,17,0.49,2833.99,53.23523269414721
C73,11:46:59,4/05/2018,17-Apr-18,0.082,17,0.49,4102.28,64.0490437087081
C39,12:19:13,4/05/2018,17-Apr-18,0.071,17,0.51,4596.06,67.7942475435785
C53,12:19:13,4/05/2018,17-Apr-18,0.075,17,0.51,8298.44,91.09577377683335
C21,12:19:13,4/05/2018,17-Apr-18,0.096,17,0.51,812.635,28.506753585773318
C47,12:19:13,4/05/2018,17-Apr-18,0.081,17,0.51,2413.24,49.124739185058274
C55,12:19:13,4/05/2018,17-Apr-18,0.072,17,0.51,2744.06,52.383776114365794
C59,12:19:13,4/05/2018,17-Apr-18,0.065,17,0.51,5822.79,76.30720804747085
C75,09:06:23,5/05/2018,17-Apr-18,0.068,18,0.38,7306.56,85.47841832883901
C51,09:06:23,5/05/2018,17-Apr-18,0.104,18,0.38,7550.78,86.89522426462803
C49,09:06:23,5/05/2018,17-Apr-18,0.061,18,0.38,8353.69,91.39852296399543
C15,09:06:23,5/05/2018,17-Apr-18,0.097,18,0.38,2465.91,49.657929880332304
C57,09:06:23,5/05/2018,17-Apr-18,0.1,18,0.38,1636.9,40.45862083660292
C59,09:06:23,5/05/2018,17-Apr-18,0.065,18,0.38,4738.39,68.8359644372039
C47,09:06:23,5/05/2018,17-Apr-18,0.081,18,0.38,2189.67,46.79390986015167
C73,09:43:04,5/05/2018,17-Apr-18,0.082,18,0.4,3882.76,62.31179663595008
C29,09:43:04,5/05/2018,17-Apr-18,0.095,18,0.4,3239.71,56.91845043568913
C7,09:43:04,5/05/2018,17-Apr-18,0.122,18,0.4,2068.24,45.47790672403469
C67,09:43:04,5/05/2018,17-Apr-18,0.074,18,0.4,1466.74,38.298041725393745
C37,10:17:37,5/05/2018,17-Apr-18,0.087,18,0.43,2455.16,49.549571138406435
C13,10:17:37,5/05/2018,17-Apr-18,0.079,18,0.43,5018.92,70.84433640030797
C71,10:17:37,5/05/2018,17-Apr-18,0.062,18,0.43,4334.3,65.83540081141756
C77,10:17:37,5/05/2018,17-Apr-18,0.077,18,0.43,718.381,26.80263046792236
C23,10:51:21,5/05/2018,17-Apr-18,0.081,18,0.45,4036.38,63.532511362293874
C53,10:51:21,5/05/2018,17-Apr-18,0.075,18,0.45,9420.1,97.05719962990896
C3,10:51:21,5/05/2018,17-Apr-18,0.091,18,0.45,2043.54,45.20553063508933
C27,10:51:21,5/05/2018,17-Apr-18,0.094,18,0.45,2525.26,50.2519651357039
C9,11:29:00,5/05/2018,17-Apr-18,0.066,18,0.48,2868,53.55371135598354
C21,11:29:00,5/05/2018,17-Apr-18,0.096,18,0.48,1153.83,33.96807324532847
C45,11:29:00,5/05/2018,17-Apr-18,0.05,18,0.48,5064.47,71.16508975614379
C35,11:29:00,5/05/2018,17-Apr-18,0.052,18,0.48,5810.37,76.22578303959888
C1,11:29:00,5/05/2018,17-Apr-18,0.07,18,0.48,5339.84,73.07420885647686
C43,11:29:00,5/05/2018,17-Apr-18,0.064,18,0.48,3593.92,59.9493119226568
C33,11:29:00,5/05/2018,17-Apr-18,0.08,18,0.48,5423.64,73.64536645302269
C63,11:29:00,5/05/2018,17-Apr-18,0.081,18,0.48,3254.91,57.051818551208335
C25,12:01:25,5/05/2018,17-Apr-18,0.084,18,0.5,841.128,29.002206812585833
C17,12:01:25,5/05/2018,17-Apr-18,0.083,18,0.5,4225.98,65.0075380244476
C19,12:01:25,5/05/2018,17-Apr-18,0.075,18,0.5,3071.04,55.416964911478146
C61,12:01:25,5/05/2018,17-Apr-18,0.075,18,0.5,2602.35,51.013233577180735
C41,12:01:25,5/05/2018,17-Apr-18,0.062,18,0.5,891.757,29.86230064814163
C31,12:01:25,5/05/2018,17-Apr-18,0.076,18,0.5,6832.84,82.66099442905342
C69,12:01:25,5/05/2018,17-Apr-18,0.074,18,0.5,2361.03,48.590431156761724
C79,12:39:39,5/05/2018,17-Apr-18,0.084,18,0.53,4634.46,68.07686831810054
C11,12:39:39,5/05/2018,17-Apr-18,0.066,18,0.53,6667.91,81.657271568428
C55,12:39:39,5/05/2018,17-Apr-18,0.072,18,0.53,2801.33,52.9275920480046
C5,12:39:39,5/05/2018,17-Apr-18,0.067,18,0.53,2726.93,52.22001531979859
C65,12:39:39,5/05/2018,17-Apr-18,0.071,18,0.53,3280.19,57.27294300103671
C39,12:39:39,5/05/2018,17-Apr-18,0.071,18,0.53,6199.05,78.734046002984
C27,09:06:46,6/05/2018,17-Apr-18,0.094,19,0.38,2054,45.32107677449864
C69,09:06:46,6/05/2018,17-Apr-18,0.074,19,0.38,1849.75,43.00872004605578
C41,09:06:46,6/05/2018,17-Apr-18,0.062,19,0.38,910.309,30.17132744842361
C5,09:06:46,6/05/2018,17-Apr-18,0.067,19,0.38,2791.75,52.83701354164522
C71,09:06:46,6/05/2018,17-Apr-18,0.062,19,0.38,3201.03,56.57764576226197
C65,09:42:07,6/05/2018,17-Apr-18,0.071,19,0.4,2395.4,48.942823784493676
C37,09:42:07,6/05/2018,17-Apr-18,0.087,19,0.4,1224.61,34.994428127917736
C31,09:42:07,6/05/2018,17-Apr-18,0.076,19,0.4,5839.42,76.41609778050696
C63,09:42:07,6/05/2018,17-Apr-18,0.081,19,0.4,1884.33,43.40887006131351
C11,09:42:07,6/05/2018,17-Apr-18,0.066,19,0.4,3582.28,59.85215117270222
C67,09:42:07,6/05/2018,17-Apr-18,0.074,19,0.4,1701.48,41.24899998787849
C1,09:42:07,6/05/2018,17-Apr-18,0.07,19,0.4,5511.51,74.23954471843156
C45,10:19:05,6/05/2018,17-Apr-18,0.05,19,0.43,4053.9,63.67024422758248
C59,10:19:05,6/05/2018,17-Apr-18,0.065,19,0.43,7220.58,84.97399602231262
C57,10:19:05,6/05/2018,17-Apr-18,0.1,19,0.43,1771.29,42.086696235271305
C25,10:19:05,6/05/2018,17-Apr-18,0.084,19,0.43,815.7,28.560462181134255
C7,10:19:05,6/05/2018,17-Apr-18,0.122,19,0.43,1842.62,42.92574984784773
C53,10:19:05,6/05/2018,17-Apr-18,0.075,19,0.43,8175.95,90.42095995951381
C9,10:19:05,6/05/2018,17-Apr-18,0.066,19,0.43,3519.03,59.32141266018536
C55,10:19:05,6/05/2018,17-Apr-18,0.072,19,0.43,2190.05,46.797970041445176
C15,10:53:45,6/05/2018,17-Apr-18,0.097,19,0.45,2824.61,53.147060125655116
C33,10:53:45,6/05/2018,17-Apr-18,0.08,19,0.45,5500.14,74.16292874475765
C21,10:53:45,6/05/2018,17-Apr-18,0.096,19,0.45,1422.76,37.71949098277971
C29,10:53:45,6/05/2018,17-Apr-18,0.095,19,0.45,4096.36,64.00281243820461
C17,10:53:45,6/05/2018,17-Apr-18,0.083,19,0.45,3573.78,59.78110069244293
C51,10:53:45,6/05/2018,17-Apr-18,0.104,19,0.45,8880.64,94.23714766481422
C23,11:27:42,6/05/2018,17-Apr-18,0.081,19,0.48,3679.42,60.658222855603015
C35,11:27:42,6/05/2018,17-Apr-18,0.052,19,0.48,5733.88,75.72238770667497
C49,11:27:42,6/05/2018,17-Apr-18,0.061,19,0.48,8309.02,91.15382603050736
C13,11:27:42,6/05/2018,17-Apr-18,0.079,19,0.48,4130.07,64.2656206692194
C73,11:27:42,6/05/2018,17-Apr-18,0.082,19,0.48,5132.03,71.63818814012538
C75,12:00:11,6/05/2018,17-Apr-18,0.068,19,0.5,6967.87,83.47376833472896
C47,12:00:11,6/05/2018,17-Apr-18,0.081,19,0.5,3594.51,59.954232544500144
C19,12:00:11,6/05/2018,17-Apr-18,0.075,19,0.5,4863.54,69.7390851675013
C43,12:00:11,6/05/2018,17-Apr-18,0.064,19,0.5,2890.04,53.75909225424105
C61,12:35:32,6/05/2018,17-Apr-18,0.075,19,0.52,1529.26,39.10575405231307
C39,12:35:32,6/05/2018,17-Apr-18,0.071,19,0.52,5793.34,76.11399345718236
C77,12:35:32,6/05/2018,17-Apr-18,0.077,19,0.52,656.737,25.626880418810245
C3,12:35:32,6/05/2018,17-Apr-18,0.091,19,0.52,2899.76,53.84941968118134
C79,12:35:32,6/05/2018,17-Apr-18,0.084,19,0.52,3193.22,56.50858341880461
C51,09:37:14,7/05/2018,17-Apr-18,0.104,20,0.4,8345.73,91.35496702424012
C47,09:37:14,7/05/2018,17-Apr-18,0.081,20,0.4,855.016,29.240656627374154
C43,09:37:14,7/05/2018,17-Apr-18,0.064,20,0.4,433.412,20.818549421129223
C11,09:37:14,7/05/2018,17-Apr-18,0.066,20,0.4,4414.97,66.44524061210103
C19,09:37:14,7/05/2018,17-Apr-18,0.075,20,0.4,5934.95,77.03862667519456
C15,09:37:14,7/05/2018,17-Apr-18,0.097,20,0.4,4805.15,69.31918926242574
C17,09:37:14,7/05/2018,17-Apr-18,0.083,20,0.4,4688.84,68.47510496523536
C73,09:37:14,7/05/2018,17-Apr-18,0.082,20,0.4,3293.5,57.389023340705144
C1,10:11:44,7/05/2018,17-Apr-18,0.07,20,0.42,5743.18,75.78377134980813
C39,10:11:44,7/05/2018,17-Apr-18,0.071,20,0.42,6306.31,79.4122786475744
C13,10:11:44,7/05/2018,17-Apr-18,0.079,20,0.42,3344.7,57.83338136405306
C61,10:11:44,7/05/2018,17-Apr-18,0.075,20,0.42,2000.08,44.7222539682427
C53,10:11:44,7/05/2018,17-Apr-18,0.075,20,0.42,10763,103.74487939170781
C37,10:42:46,7/05/2018,17-Apr-18,0.087,20,0.45,1577.4,39.716495313660296
C69,10:42:46,7/05/2018,17-Apr-18,0.074,20,0.45,2006.39,44.79274494826143
C71,10:42:46,7/05/2018,17-Apr-18,0.062,20,0.45,5581.02,74.70622464025338
C57,10:42:46,7/05/2018,17-Apr-18,0.1,20,0.45,1286.59,35.86906745372676
C27,10:42:46,7/05/2018,17-Apr-18,0.094,20,0.45,2145.16,46.315872009495834
C29,10:42:46,7/05/2018,17-Apr-18,0.095,20,0.45,3373.96,58.085798608610006
C75,10:42:46,7/05/2018,17-Apr-18,0.068,20,0.45,6770.86,82.28523561368709
C23,10:42:46,7/05/2018,17-Apr-18,0.081,20,0.45,2768.98,52.621098430192426
C7,11:14:06,7/05/2018,17-Apr-18,0.122,20,0.47,1833.28,42.81681912519892
C79,11:14:06,7/05/2018,17-Apr-18,0.084,20,0.47,4492.86,67.0287997803929
C31,11:14:06,7/05/2018,17-Apr-18,0.076,20,0.47,4895.81,69.97006502783887
C41,11:14:06,7/05/2018,17-Apr-18,0.062,20,0.47,688.325,26.235948620166187
C35,11:14:06,7/05/2018,17-Apr-18,0.052,20,0.47,7032.02,83.85714042346066
C25,11:44:50,7/05/2018,17-Apr-18,0.084,20,0.49,640.708,25.31221049217156
C49,11:44:50,7/05/2018,17-Apr-18,0.061,20,0.49,5294.14,72.76084111663361
C45,11:44:50,7/05/2018,17-Apr-18,0.05,20,0.49,3606.96,60.057971993732856
C55,12:17:46,7/05/2018,17-Apr-18,0.072,20,0.51,2067.23,45.46680107507015
C67,12:17:46,7/05/2018,17-Apr-18,0.074,20,0.51,1044.35,32.3164045029765
C3,12:17:46,7/05/2018,17-Apr-18,0.091,20,0.51,3114.37,55.80654083528202
C5,12:17:46,7/05/2018,17-Apr-18,0.067,20,0.51,2297.12,47.92827975214633
C33,12:17:46,7/05/2018,17-Apr-18,0.08,20,0.51,5636.7,75.07795948212764
C21,12:17:46,7/05/2018,17-Apr-18,0.096,20,0.51,1293.55,35.965956125202624
C63,12:17:46,7/05/2018,17-Apr-18,0.081,20,0.51,2665.15,51.625090798951625
C77,12:58:58,7/05/2018,17-Apr-18,0.077,20,0.54,692.012,26.306120960719387
C59,12:58:58,7/05/2018,17-Apr-18,0.065,20,0.54,5801.81,76.16961336386053
C65,12:58:58,7/05/2018,17-Apr-18,0.071,20,0.54,3156.58,56.18344952029913
C9,12:58:58,7/05/2018,17-Apr-18,0.066,20,0.54,3596.95,59.97457794766046
